Iteration,Best Distance,Average Distance,Iter Time (s),Cumulative Time (s)
109,5880.810057064797,6505.233649407558,0.03506016731262207,3.953900098800659
110,6017.468378799266,6568.070718503932,0.03484392166137695,3.9890265464782715
111,6009.06982953881,6548.691529290292,0.03505754470825195,4.024419069290161
112,5840.479274100755,6547.922542751017,0.0369720458984375,4.061661958694458
113,5880.810057064797,6381.595158295842,0.034981727600097656,4.097027778625488
114,5780.55472842095,6411.603240309345,0.03487801551818848,4.132221460342407
115,5880.810057064797,6492.488872649826,0.03526639938354492,4.167750597000122
116,5957.341077165061,6471.226225392667,0.03482365608215332,4.202875137329102
117,5864.065322244655,6481.885645684037,0.0352175235748291,4.238329172134399
118,5872.287138106786,6436.6267697483745,0.035562753677368164,4.274184465408325
119,5840.479274100755,6510.36744713292,0.03498482704162598,4.309552192687988
120,5880.810057064797,6435.787843231236,0.03472399711608887,4.344550371170044
121,5816.635694242082,6474.155326399818,0.03526496887207031,4.380182981491089
122,5887.470143302792,6443.225336188883,0.03463912010192871,4.415107011795044
123,5816.635694242082,6471.433537646118,0.03607583045959473,4.4514243602752686
124,5837.821055233392,6602.020934353236,0.03514456748962402,4.486875057220459
125,5870.461122437909,6585.706760143639,0.03516387939453125,4.522366762161255
126,5873.552720999942,6451.028108004239,0.03505420684814453,4.557765007019043
127,5821.555487546636,6452.680137390712,0.03637576103210449,4.594439506530762
128,5870.461122437909,6543.242097588843,0.03484773635864258,4.629666090011597
129,5926.358826098111,6490.30229284782,0.035330772399902344,4.665333032608032
130,5887.470143302792,6563.916101441794,0.035059452056884766,4.700770139694214
131,5960.44099347135,6558.88902140351,0.03506278991699219,4.736125469207764
132,5790.830186031356,6492.8682719830995,0.03494429588317871,4.7713093757629395
133,5877.710140758507,6437.674299632895,0.03510284423828125,4.806771278381348
134,5781.17310667405,6435.545745932783,0.03492927551269531,4.842066526412964
135,5864.065322244655,6537.156708940969,0.0360255241394043,4.8784873485565186
136,5860.1856648275025,6455.706188285259,0.03553485870361328,4.914403915405273
137,5816.635694242082,6506.6825428178345,0.034955501556396484,4.949713230133057
138,5990.811498504721,6464.91846325525,0.034719228744506836,4.9847412109375
139,5898.744285648418,6459.974844098763,0.0358426570892334,5.021124362945557
140,5853.961922102502,6499.365576696332,0.03616070747375488,5.0576171875
141,5802.137296399754,6498.80850046915,0.03539848327636719,5.093347787857056
142,5939.8055723891,6400.811725681852,0.03524351119995117,5.128964424133301
143,5974.022586450349,6575.098633951361,0.03512978553771973,5.1644651889801025
144,5850.8620057962125,6470.957615591196,0.034902334213256836,5.199726819992065
145,5903.40130109519,6550.368018728174,0.03559446334838867,5.235621929168701
146,5881.773191348584,6469.794798352153,0.03506064414978027,5.271010398864746
147,5874.339598140038,6417.908781425021,0.03584408760070801,5.307204961776733
148,5880.810057064797,6510.347434030132,0.03637886047363281,5.343904972076416
149,5737.004757835528,6453.0496842461025,0.03522372245788574,5.379525184631348
150,5789.642147738626,6414.091988642919,0.03496551513671875,5.414789199829102
151,5860.1856648275025,6384.826420606117,0.03873634338378906,5.4540114402771
152,5920.110210507309,6456.433779399252,0.03516244888305664,5.48970890045166
153,5784.064103954234,6368.591826192693,0.03507208824157715,5.525144577026367
154,5737.004757835528,6548.484391291282,0.03528261184692383,5.560710668563843
155,5881.773191348584,6551.792516546678,0.03582143783569336,5.5969767570495605
156,5796.058941919286,6562.106326879281,0.03525853157043457,5.632499933242798
157,5900.24187942497,6543.140165346349,0.035292863845825195,5.6681365966796875
158,5886.72147427391,6454.892550195497,0.03527545928955078,5.703674077987671
159,5926.358826098111,6494.158036880732,0.03523969650268555,5.739301443099976
160,5809.0146092278765,6439.178306904164,0.03635287284851074,5.775940179824829
161,5880.810057064797,6446.29868792356,0.03510618209838867,5.81138277053833
162,5817.629433235261,6518.721728545788,0.03519082069396973,5.84694766998291
163,5750.004248696848,6583.128028477067,0.036353349685668945,5.883721351623535
164,5816.227855590093,6447.488158346226,0.03484845161437988,5.9189159870147705
165,5880.810057064797,6473.352337107011,0.0361323356628418,5.955437660217285
166,5910.419712905657,6382.978016970622,0.035372257232666016,5.991126775741577
167,5860.1746359825465,6457.968279526436,0.03504347801208496,6.026555061340332
168,5880.810057064797,6528.822815339837,0.03530311584472656,6.06216287612915
169,5737.004757835528,6406.874353589254,0.03589820861816406,6.099086046218872
170,5880.810057064797,6465.097156145064,0.03493762016296387,6.134371280670166
171,5840.479274100755,6552.584333278059,0.03504228591918945,6.169707536697388
172,5737.004757835528,6536.701235741892,0.03492140769958496,6.204938888549805
173,5781.3356038607,6444.318961441813,0.03664374351501465,6.24213981628418
174,5798.335920977408,6585.626112843605,0.03600502014160156,6.278541326522827
175,5780.628735609254,6460.80912872532,0.035315513610839844,6.314594984054565
176,5780.55472842095,6544.96891517341,0.03487253189086914,6.349869966506958
177,5761.629056181964,6501.523684418564,0.035317420959472656,6.385810613632202
178,5840.479274100755,6465.167636544226,0.03555488586425781,6.422050476074219
179,5898.749430458796,6557.169408796845,0.03559756278991699,6.4582343101501465
180,5737.004757835528,6506.94059750601,0.035802602767944336,6.49464750289917
181,5875.275439940483,6485.112633843988,0.035860300064086914,6.531175136566162
182,5880.810057064797,6542.690866043725,0.03506970405578613,6.566847562789917
183,5877.710140758507,6529.279291343829,0.035141706466674805,6.602514266967773
184,5823.194673894214,6471.538498455036,0.03530621528625488,6.638406753540039
185,5967.169556626014,6495.325536365364,0.03574872016906738,6.674771785736084
186,5854.384022427552,6440.077735429088,0.035199880599975586,6.710570335388184
187,5887.538620219461,6457.850354795527,0.03530001640319824,6.746438264846802
188,5880.810057064797,6578.76807946141,0.03520822525024414,6.782246112823486
189,5720.345788173042,6378.189599074761,0.03558683395385742,6.818456172943115
190,5750.004248696848,6405.618939950462,0.035842180252075195,6.85491156578064
191,5821.702208236941,6592.238852463452,0.03527188301086426,6.890798330307007
192,5951.722483868296,6474.149501375658,0.0351564884185791,6.92655873298645
193,5990.811498504721,6592.936388923455,0.035711050033569336,6.96278190612793
194,5990.811498504721,6541.395185241883,0.03606605529785156,6.999473333358765
195,5990.811498504721,6584.573874938082,0.03581857681274414,7.036121845245361
196,5880.672980856517,6489.7187904986995,0.03518056869506836,7.071918964385986
197,5737.004757835528,6459.2943248838765,0.0356144905090332,7.108123302459717
198,5936.283747640839,6488.959669225363,0.03495144844055176,7.143698453903198
199,5926.959714198945,6393.658008023031,0.03652191162109375,7.180636644363403
200,5737.004757835528,6430.268322388774,0.034789323806762695,7.215884685516357
201,5860.966540267253,6499.3884424525395,0.035680532455444336,7.25208306312561
202,5990.811498504721,6557.204910427079,0.03527569770812988,7.287967920303345
203,5928.947375655139,6491.328719170124,0.03568911552429199,7.324237108230591
204,5854.384022427552,6499.162412607524,0.03497648239135742,7.359832048416138
205,5928.947375655139,6586.319794079518,0.03567099571228027,7.396044492721558
206,5802.137296399754,6435.720731889401,0.03487133979797363,7.4314961433410645
207,5880.810057064797,6528.0341100001115,0.03515195846557617,7.467055559158325
208,5833.972993763797,6476.388910210464,0.03530073165893555,7.502620458602905
209,5863.695040360787,6452.027644312784,0.03484177589416504,7.537817478179932
210,5824.664386849141,6462.828791602123,0.03521537780761719,7.573326826095581
211,5821.450011744656,6484.565364897143,0.03517508506774902,7.610045433044434
212,5730.335980311921,6351.731486684654,0.03535962104797363,7.645714282989502
213,5928.947375655139,6476.924843924761,0.03536272048950195,7.681419849395752
214,5783.995627037565,6427.187092167598,0.035346269607543945,7.717008113861084
215,5971.759625859568,6557.637760070197,0.03527379035949707,7.752654075622559
216,5961.532606099438,6536.482811462605,0.03531217575073242,7.788248062133789
217,5840.479274100755,6459.4851638012915,0.03574514389038086,7.8242809772491455
218,5923.21428671962,6526.798385269551,0.034956932067871094,7.859609842300415
219,5958.964595420878,6598.054906623833,0.0350034236907959,7.894956588745117
220,5824.664386849141,6536.670562946238,0.0353851318359375,7.930666446685791
221,5816.635694242082,6400.144606237758,0.03515744209289551,7.966201305389404
222,5737.004757835528,6435.594410608276,0.03490042686462402,8.001379013061523
223,5990.811498504721,6540.3192052159375,0.03835463523864746,8.039981603622437
224,5959.924155379138,6558.310274987535,0.03657388687133789,8.076987504959106
225,5862.8400374237035,6498.926694557159,0.035610198974609375,8.11318325996399
226,5860.1856648275025,6518.883868904927,0.035137176513671875,8.148675203323364
227,5880.810057064797,6551.160383955136,0.0357823371887207,8.184864282608032
228,5960.44099347135,6447.2752233201745,0.03504443168640137,8.220276355743408
229,5853.961922102502,6482.875311210704,0.035599470138549805,8.25621223449707
230,5840.479274100755,6478.877115906242,0.03486990928649902,8.291456699371338
231,5990.811498504721,6475.436376475604,0.03514528274536133,8.326951026916504
232,5833.1921183240465,6382.801858530376,0.036859750747680664,8.364193677902222
233,5780.55472842095,6476.509022489452,0.03525233268737793,8.399900197982788
234,5827.036332231784,6422.489338516766,0.0350651741027832,8.435341119766235
235,5880.810057064797,6577.213659258107,0.03681159019470215,8.472521781921387
236,5880.810057064797,6527.637831672743,0.03516983985900879,8.508934259414673
237,5880.810057064797,6554.017783263785,0.0350642204284668,8.544384241104126
238,5880.810057064797,6456.08483143711,0.036969900131225586,8.581690073013306
239,5889.027853138939,6370.981217179328,0.035663604736328125,8.61800241470337
240,5772.604189358004,6511.051056105397,0.03490281105041504,8.653318643569946
241,5919.571963063075,6453.925639588257,0.03532075881958008,8.688973426818848
242,5850.8620057962125,6441.846931181707,0.03542613983154297,8.724771976470947
243,5956.824239072848,6473.147436534673,0.03715252876281738,8.762338638305664
244,5840.479274100755,6356.6751080141075,0.03688836097717285,8.79958987236023
245,5920.110210507309,6539.90601976218,0.03574085235595703,8.835761785507202
246,5953.0488806793555,6468.222008941272,0.03605341911315918,8.8722083568573
247,5840.479274100755,6434.977815998887,0.03943991661071777,8.912062644958496
248,5816.635694242082,6489.110164613524,0.03643918037414551,8.949059247970581
249,5960.44099347135,6515.251437641738,0.03535175323486328,8.985284805297852
250,5880.810057064797,6442.492089077857,0.03539085388183594,9.021274328231812
251,5868.8243544797215,6496.944509638997,0.036984920501708984,9.05906867980957
252,5880.810057064797,6440.2056139696015,0.035726070404052734,9.095424175262451
253,5737.004757835528,6501.360740391142,0.03570151329040527,9.131759881973267
254,5960.44099347135,6492.489507595355,0.03519916534423828,9.16767144203186
255,5877.710140758507,6439.1198589994,0.03586316108703613,9.204141855239868
256,5923.368523930593,6412.058538506368,0.03557014465332031,9.240212678909302
257,5802.137296399754,6439.727544439144,0.035135746002197266,9.275941610336304
258,5864.065322244655,6512.041698533388,0.03494071960449219,9.311473369598389
259,5901.297323231294,6517.558752627195,0.03634190559387207,9.348424434661865
260,5880.810057064797,6459.9074417740585,0.03477978706359863,9.38384461402893
261,5880.810057064797,6487.692103134527,0.03539633750915527,9.419625520706177
262,5821.1307998694865,6412.030895065634,0.04092121124267578,9.461161613464355
263,5939.0502073233065,6435.013620305629,0.041300296783447266,9.502920150756836
264,5897.662219265753,6498.525679516039,0.03575491905212402,9.539098978042603
265,5877.710140758507,6479.0971908124875,0.036116838455200195,9.575589418411255
266,5840.479274100755,6451.156243180131,0.03618288040161133,9.612353801727295
267,5823.194673894214,6540.020219318942,0.03556203842163086,9.64857292175293
268,5990.811498504721,6550.727859869065,0.036589860916137695,9.685800075531006
269,5737.004757835528,6519.8208944671815,0.03568911552429199,9.722140073776245
270,5709.329298308591,6500.6142723649355,0.03570818901062012,9.75852108001709
271,5960.44099347135,6479.435726378453,0.035825490951538086,9.794951438903809
272,5786.542813952187,6512.495116516755,0.04622077941894531,9.84183382987976
273,5904.05317791131,6490.870992892987,0.035805702209472656,9.878063678741455
274,5968.422414279143,6485.048505560029,0.035826683044433594,9.914493799209595
275,5840.479274100755,6476.957534154346,0.03637409210205078,9.95147967338562
276,5839.496187253568,6441.191713497676,0.036036014556884766,9.988120794296265
277,5990.811498504721,6497.7317591317105,0.035485267639160156,10.024019479751587
278,5816.635694242082,6537.091868538579,0.03581547737121582,10.06043291091919
279,5973.585058943214,6533.063960282996,0.03563642501831055,10.096482038497925
280,5940.597216164345,6505.225513204462,0.03602766990661621,10.133116245269775
281,5770.557283991117,6606.803405442714,0.03758978843688965,10.171407461166382
282,5784.131111150573,6529.748734416037,0.03914237022399902,10.21127700805664
283,5780.55472842095,6535.664181935646,0.03544139862060547,10.247334718704224
284,5854.0574348082655,6521.817371922978,0.03545951843261719,10.283178329467773
285,5840.479274100755,6382.570058249586,0.036179542541503906,10.319743871688843
286,5737.004757835528,6419.78448599572,0.035654544830322266,10.355743885040283
287,5864.065322244655,6492.2250061215345,0.03530550003051758,10.391399383544922
288,5873.329730299366,6409.271937144737,0.03550386428833008,10.427214860916138
289,5880.810057064797,6556.443584343419,0.03543543815612793,10.462980270385742
290,5880.810057064797,6504.9124442147995,0.03536534309387207,10.498704671859741
291,5840.479274100755,6484.312058272743,0.03562188148498535,10.53471064567566
292,5912.395625527533,6415.862823014426,0.0367579460144043,10.57187294960022
293,5837.821055233392,6394.867659651372,0.034979820251464844,10.607455730438232
294,5670.990505721478,6423.059639896733,0.03525114059448242,10.64303183555603
295,5756.7001197173195,6470.885541840922,0.03543233871459961,10.678832769393921
296,5887.339089001357,6455.452858017845,0.03503131866455078,10.714254379272461
297,5960.44099347135,6499.165720278733,0.03540492057800293,10.750028133392334
298,5880.810057064797,6505.067760706086,0.03525733947753906,10.785678386688232
299,5802.137296399754,6432.856940686162,0.03700542449951172,10.822957277297974
300,5886.72147427391,6525.958814252448,0.03533029556274414,10.858669757843018
301,5840.479274100755,6450.831062137802,0.03904080390930176,10.898203611373901
302,5960.44099347135,6491.802759098797,0.03488278388977051,10.93375539779663
303,5921.561983281351,6472.401815423812,0.0351104736328125,10.96929407119751
304,5846.774633452055,6526.554000090069,0.03722071647644043,11.00687026977539
305,5875.311791949015,6500.727833888727,0.03516411781311035,11.042461633682251
306,5926.358826098111,6554.451597480182,0.03692317008972168,11.079750537872314
307,5816.635694242082,6508.060989631281,0.035677194595336914,11.11606240272522
308,5880.810057064797,6523.635995214847,0.0351872444152832,11.151644945144653
309,5909.568820396944,6435.326224426568,0.036780357360839844,11.18876028060913
310,5880.810057064797,6422.859515865458,0.03499317169189453,11.22417426109314
311,5828.03559095342,6542.931766033942,0.04657268524169922,11.271046161651611
312,5864.065322244655,6454.205828620534,0.04895830154418945,11.320417642593384
313,5877.710140758507,6616.7191580818535,0.05832934379577637,11.37920618057251
314,5780.55472842095,6450.299362150383,0.057292938232421875,11.437026023864746
315,5864.065322244655,6498.061155827853,0.0507814884185791,11.48847770690918
316,5835.773037186528,6493.6159854801135,0.04868149757385254,11.537637710571289
317,5802.137296399754,6402.015376137947,0.04815316200256348,11.586254835128784
318,5840.479274100755,6453.10991319851,0.04779767990112305,11.634519338607788
319,5802.137296399754,6523.628525630981,0.048397064208984375,11.683530569076538
320,5749.429953748114,6389.56075337005,0.04768800735473633,11.73180079460144
321,5677.68637674195,6522.916739600385,0.04721188545227051,11.779959917068481
322,5880.810057064797,6384.582744187476,0.04523038864135742,11.825870037078857
323,5926.358826098111,6471.051455385144,0.04625129699707031,11.872755765914917
324,5877.710140758507,6418.186426323748,0.04688262939453125,11.920084476470947
325,5817.629433235261,6511.827807434091,0.047669410705566406,11.968571662902832
326,5928.947375655139,6550.8075870994,0.04945540428161621,12.018603324890137
327,5874.339598140038,6482.023319489302,0.04463958740234375,12.063897371292114
328,5819.538133731096,6406.458627285522,0.04878115653991699,12.11317777633667
329,5927.909211326967,6409.979188417674,0.046480655670166016,12.16017770767212
330,5880.810057064797,6498.687942136432,0.0467529296875,12.20766282081604
331,5784.064103954234,6585.779009296851,0.04990863800048828,12.258234024047852
332,5929.438893132257,6463.071983756956,0.04349374771118164,12.302202463150024
333,5850.8620057962125,6422.590748561059,0.04300093650817871,12.345916986465454
334,5780.55472842095,6373.155956344541,0.04389524459838867,12.390275955200195
335,5926.358826098111,6414.166434037856,0.04327654838562012,12.434202432632446
336,5832.807144675168,6455.300475389423,0.044191837310791016,12.47903037071228
337,5928.947375655139,6540.9844347569915,0.044325828552246094,12.524016618728638
338,5880.810057064797,6538.671906422499,0.04621624946594238,12.570669889450073
339,5816.227855590093,6467.651384896703,0.04386329650878906,12.614993810653687
340,5805.2372127060435,6479.927054655268,0.04314160346984863,12.658806324005127
341,5816.635694242082,6530.969560695181,0.043996572494506836,12.703267812728882
342,5940.178758738233,6478.749398147572,0.04222249984741211,12.745878458023071
343,5931.667828264665,6452.070281088211,0.04495954513549805,12.791308879852295
344,5812.803814573818,6434.997459917763,0.04278707504272461,12.834527730941772
345,5657.991014860159,6321.745849682264,0.047277212142944336,12.88227105140686
346,5874.339598140038,6490.145862024873,0.04316902160644531,12.926104068756104
347,5783.995627037565,6451.938569313406,0.04471611976623535,12.971230506896973
348,5817.629433235261,6500.537176001471,0.04401707649230957,13.015694856643677
349,5990.811498504721,6586.381828373804,0.044484853744506836,13.060845613479614
350,5943.696258651208,6596.634715014193,0.04413723945617676,13.106724500656128
351,5780.55472842095,6521.051478024744,0.0473024845123291,13.154822826385498
352,5737.621951266713,6422.863055588601,0.0428624153137207,13.198376417160034
353,5780.55472842095,6530.428892155625,0.04221916198730469,13.24101972579956
354,5904.322893228573,6629.400351185766,0.04441237449645996,13.285787105560303
355,5802.137296399754,6501.150206137519,0.04261445999145508,13.32882833480835
356,5737.004757835528,6582.7194643256325,0.04589033126831055,13.37505316734314
357,5737.004757835528,6557.822742513731,0.055722713470458984,13.43121337890625
358,5990.811498504721,6567.935706452948,0.06037306785583496,13.492170333862305
359,5917.890750440482,6553.523158631904,0.050020694732666016,13.542723178863525
360,5829.809061745309,6461.484345526032,0.04436469078063965,13.587457656860352
361,5840.479274100755,6510.691706268242,0.042255401611328125,13.63038945198059
362,5837.821055233392,6489.019616335635,0.04373288154602051,13.674561262130737
363,5973.585058943214,6562.914983863954,0.042723894119262695,13.717716455459595
364,5960.44099347135,6516.494732968435,0.04448199272155762,13.76259708404541
365,5937.558600636039,6540.272900097254,0.045212745666503906,13.808249950408936
366,5877.710140758507,6442.082765898148,0.0449678897857666,13.853902578353882
367,5920.110210507309,6466.586605128091,0.04186201095581055,13.896331548690796
368,5790.830186031356,6452.180972702439,0.04670381546020508,13.943339347839355
369,6017.468378799266,6561.159457858798,0.042328834533691406,13.986106634140015
370,5816.635694242082,6462.325472223853,0.04409480094909668,14.030584335327148
371,5877.710140758507,6628.190990461529,0.04364824295043945,14.074663162231445
372,5833.483824896021,6522.383819360419,0.045119285583496094,14.120438575744629
373,5761.629056181964,6500.31166657186,0.0431218147277832,14.164142370223999
374,5810.5255479131465,6527.07085189893,0.04417157173156738,14.209100723266602
375,5880.810057064797,6549.11750569913,0.044412851333618164,14.25402283668518
376,5973.585058943214,6583.197982323594,0.04492807388305664,14.299433708190918
377,5943.696258651208,6616.414710194378,0.04466080665588379,14.3445565700531
378,5990.811498504721,6524.38896282557,0.0443878173828125,14.38944935798645
379,5737.004757835528,6430.0809793525395,0.04432797431945801,14.434235572814941
380,5737.004757835528,6533.875433354579,0.04648995399475098,14.481187343597412
381,5841.624033395776,6567.211012392504,0.045560359954833984,14.527261734008789
382,5924.768756657531,6577.1899194327825,0.04442095756530762,14.572332620620728
383,5784.131111150573,6498.944627991642,0.043393611907958984,14.61618709564209
384,5986.337800115873,6515.8162134867625,0.042845964431762695,14.659725666046143
385,5990.811498504721,6499.248995586771,0.04358720779418945,14.703754663467407
386,5880.810057064797,6482.957842073097,0.04445505142211914,14.748755931854248
387,5798.335920977408,6474.165523936008,0.04473543167114258,14.793982028961182
388,5960.44099347135,6556.767531628969,0.042560577392578125,14.837025165557861
389,5989.086303575502,6527.606960681068,0.04477977752685547,14.882299184799194
390,5929.257928855036,6439.824923459665,0.04348254203796387,14.926409721374512
391,5737.004757835528,6478.781152899964,0.043808937072753906,14.970725297927856
392,5880.810057064797,6521.75169971831,0.043684959411621094,15.01514196395874
