Iteration,Best Distance,Current Distance,Iter Time (s),Cumulative Time (s)
1302,16731.866019110657,17321.84501932429,2.4080276489257812e-05,0.2666637897491455
1303,16731.866019110657,16982.10297483688,2.4318695068359375e-05,0.2669048309326172
1304,16731.866019110657,16982.10297483688,2.86102294921875e-05,0.26714277267456055
1305,16731.866019110657,16982.10297483688,2.3126602172851562e-05,0.2673776149749756
1306,16731.866019110657,17041.6793452097,2.2411346435546875e-05,0.2676076889038086
1307,16731.866019110657,17216.800095823357,2.09808349609375e-05,0.2678086757659912
1308,16731.866019110657,17406.002068643596,2.0265579223632812e-05,0.2680051326751709
1309,16731.866019110657,17599.060375758814,3.218650817871094e-05,0.2682220935821533
1310,16731.866019110657,17599.060375758814,2.0265579223632812e-05,0.2684211730957031
1311,16731.866019110657,17442.672467621807,2.7894973754882812e-05,0.26869845390319824
1312,16731.866019110657,17251.097643976253,2.6226043701171875e-05,0.2689633369445801
1313,16731.866019110657,17253.307723145277,2.384185791015625e-05,0.26926136016845703
1314,16731.866019110657,16904.09064059678,2.1696090698242188e-05,0.26947641372680664
1315,16731.866019110657,16904.09064059678,2.1457672119140625e-05,0.2697000503540039
1316,16731.866019110657,16904.09064059678,2.09808349609375e-05,0.2698986530303955
1317,16731.866019110657,16904.09064059678,2.0742416381835938e-05,0.27009153366088867
1318,16731.866019110657,16867.966534976946,2.002716064453125e-05,0.27029991149902344
1319,16731.866019110657,16870.290214698278,2.0265579223632812e-05,0.2705080509185791
1320,16731.866019110657,16870.290214698278,2.002716064453125e-05,0.2707054615020752
1321,16731.866019110657,16870.290214698278,2.0742416381835938e-05,0.27091360092163086
1322,16731.866019110657,17147.077749549237,2.0265579223632812e-05,0.27110767364501953
1323,16731.866019110657,17268.515337460216,2.0265579223632812e-05,0.2713053226470947
1324,16731.866019110657,17268.515337460216,2.1457672119140625e-05,0.27150607109069824
1325,16731.866019110657,17268.515337460216,2.0265579223632812e-05,0.27170491218566895
1326,16731.866019110657,17375.283491230275,2.0265579223632812e-05,0.27190232276916504
1327,16731.866019110657,17467.373137894843,2.0265579223632812e-05,0.2721104621887207
1328,16731.866019110657,17467.373137894843,1.9788742065429688e-05,0.2723066806793213
1329,16731.866019110657,17344.472568827336,2.0265579223632812e-05,0.2725038528442383
1330,16731.866019110657,17344.472568827336,2.0265579223632812e-05,0.27269506454467773
1331,16731.866019110657,17252.382922162767,1.9788742065429688e-05,0.2728850841522217
1332,16731.866019110657,17252.382922162767,2.4318695068359375e-05,0.2731146812438965
1333,16731.866019110657,17252.382922162767,2.2411346435546875e-05,0.2733609676361084
1334,16731.866019110657,17252.382922162767,2.1219253540039062e-05,0.27356410026550293
1335,16731.866019110657,17346.84571824847,2.1219253540039062e-05,0.27376294136047363
1336,16731.866019110657,17346.84571824847,2.0265579223632812e-05,0.2739701271057129
1337,16731.866019110657,17199.312065059043,2.0265579223632812e-05,0.2741684913635254
1338,16731.866019110657,17375.492154649924,2.9802322387695312e-05,0.27449512481689453
1339,16731.866019110657,17375.492154649924,2.6702880859375e-05,0.2747633457183838
1340,16731.866019110657,17375.492154649924,2.1219253540039062e-05,0.2749919891357422
1341,16731.866019110657,17375.492154649924,2.0503997802734375e-05,0.2752189636230469
1342,16731.866019110657,17375.492154649924,2.1457672119140625e-05,0.27544426918029785
1343,16731.866019110657,17375.492154649924,2.3603439331054688e-05,0.2756922245025635
1344,16731.866019110657,16916.327747516458,2.1457672119140625e-05,0.2759511470794678
1345,16731.866019110657,16916.327747516458,2.1457672119140625e-05,0.276170015335083
1346,16731.866019110657,16916.327747516458,2.2649765014648438e-05,0.27637743949890137
1347,16731.866019110657,16916.327747516458,2.1457672119140625e-05,0.27659034729003906
1348,16731.866019110657,16891.399985142223,2.09808349609375e-05,0.27687811851501465
1349,16731.866019110657,16891.399985142223,2.1219253540039062e-05,0.27709007263183594
1350,16730.43634029039,16730.43634029039,2.765655517578125e-05,0.27731919288635254
1351,16730.43634029039,16730.43634029039,2.1219253540039062e-05,0.27756428718566895
1352,16730.43634029039,16730.43634029039,2.1696090698242188e-05,0.27777671813964844
1353,16730.43634029039,16766.577779925014,2.1457672119140625e-05,0.2779850959777832
1354,16544.975037116095,16544.975037116095,2.2172927856445312e-05,0.27820682525634766
1355,16406.133381568205,16406.133381568205,2.1696090698242188e-05,0.27842259407043457
1356,16406.133381568205,16406.133381568205,2.1696090698242188e-05,0.2786438465118408
1357,16406.133381568205,16965.982793603802,2.09808349609375e-05,0.27886319160461426
1358,16406.133381568205,16965.982793603802,2.193450927734375e-05,0.27909255027770996
1359,16406.133381568205,17014.29463576975,2.0265579223632812e-05,0.2792935371398926
1360,16406.133381568205,17014.29463576975,2.0742416381835938e-05,0.27948832511901855
1361,16406.133381568205,16694.663848951215,2.0503997802734375e-05,0.27968358993530273
1362,16406.133381568205,16690.86526131634,1.9550323486328125e-05,0.2798781394958496
1363,16124.854621212018,16124.854621212018,2.1457672119140625e-05,0.28009581565856934
1364,16124.854621212018,16124.854621212018,2.09808349609375e-05,0.28029680252075195
1365,16124.854621212018,16124.854621212018,2.193450927734375e-05,0.28049492835998535
1366,16016.083951364593,16016.083951364593,2.09808349609375e-05,0.2807033061981201
1367,16016.083951364593,16120.04658014267,2.0265579223632812e-05,0.2809019088745117
1368,16016.083951364593,16036.873522556307,1.9788742065429688e-05,0.2810986042022705
1369,16016.083951364593,16036.873522556307,2.09808349609375e-05,0.2812974452972412
1370,16016.083951364593,16036.873522556307,2.0503997802734375e-05,0.2814922332763672
1371,16016.083951364593,16036.873522556307,1.9788742065429688e-05,0.28168678283691406
1372,16016.083951364593,16036.873522556307,2.0265579223632812e-05,0.2818868160247803
1373,15493.982105143186,15493.982105143186,2.0742416381835938e-05,0.2821061611175537
1374,15493.982105143186,15493.982105143186,2.0265579223632812e-05,0.2823021411895752
1375,15493.982105143186,15555.983825322463,2.0742416381835938e-05,0.2825489044189453
1376,15493.982105143186,15555.983825322463,1.9788742065429688e-05,0.2827434539794922
1377,15493.982105143186,15555.571252860345,1.9788742065429688e-05,0.28293681144714355
1378,15493.982105143186,15555.571252860345,2.0742416381835938e-05,0.28313422203063965
1379,15493.982105143186,15555.571252860345,2.3126602172851562e-05,0.2833726406097412
1380,15493.982105143186,15555.571252860345,2.0503997802734375e-05,0.28358006477355957
1381,15493.982105143186,15543.531954546015,2.0265579223632812e-05,0.2837800979614258
1382,15493.982105143186,15543.531954546015,2.002716064453125e-05,0.28397703170776367
1383,15493.982105143186,15639.396328332807,1.9788742065429688e-05,0.28416919708251953
1384,15493.982105143186,15639.396328332807,2.002716064453125e-05,0.2843608856201172
1385,15493.982105143186,15760.10366010925,2.6702880859375e-05,0.28456616401672363
1386,15493.982105143186,16002.010545924939,2.0742416381835938e-05,0.28476619720458984
1387,15493.982105143186,15692.132774836817,1.9311904907226562e-05,0.2849581241607666
1388,15493.982105143186,15692.132774836817,2.002716064453125e-05,0.28514933586120605
1389,15493.982105143186,15771.709114321082,2.0503997802734375e-05,0.2853832244873047
1390,15493.982105143186,15839.148608625394,1.9788742065429688e-05,0.28557729721069336
1391,15493.982105143186,16009.60724186738,2.0265579223632812e-05,0.2857677936553955
1392,15493.982105143186,16009.60724186738,1.9788742065429688e-05,0.2859623432159424
1393,15493.982105143186,16009.60724186738,1.9550323486328125e-05,0.28615593910217285
1394,15493.982105143186,16009.60724186738,1.9311904907226562e-05,0.2863485813140869
1395,15493.982105143186,16009.60724186738,2.5033950805664062e-05,0.2865455150604248
1396,15493.982105143186,16009.60724186738,2.0265579223632812e-05,0.28678417205810547
1397,15493.982105143186,16009.60724186738,1.9788742065429688e-05,0.28698182106018066
1398,15493.982105143186,16184.135168834504,1.9788742065429688e-05,0.28719353675842285
1399,15493.982105143186,16184.135168834504,1.9788742065429688e-05,0.28739356994628906
1400,15493.982105143186,16201.714204594453,1.9788742065429688e-05,0.2875833511352539
1401,15156.524472386167,15156.524472386167,2.0503997802734375e-05,0.28777503967285156
1402,15156.524472386167,15156.524472386167,2.0265579223632812e-05,0.2879676818847656
1403,15156.524472386167,15156.524472386167,1.9550323486328125e-05,0.2881598472595215
1404,15107.632963744121,15107.632963744121,1.9073486328125e-05,0.28835201263427734
1405,15107.632963744121,15107.632963744121,2.6702880859375e-05,0.28854990005493164
1406,15107.632963744121,15235.5076099498,2.0265579223632812e-05,0.2887585163116455
1407,15107.632963744121,15235.5076099498,1.9788742065429688e-05,0.28894829750061035
1408,15107.632963744121,15235.5076099498,1.9788742065429688e-05,0.2891373634338379
1409,15107.632963744121,15235.5076099498,2.002716064453125e-05,0.2893402576446533
1410,15107.632963744121,15235.5076099498,2.002716064453125e-05,0.2895355224609375
1411,15107.632963744121,15235.5076099498,1.9788742065429688e-05,0.28972673416137695
1412,15107.632963744121,15235.5076099498,1.9788742065429688e-05,0.2899160385131836
1413,15107.632963744121,15235.5076099498,2.002716064453125e-05,0.29010653495788574
1414,15107.632963744121,15235.402795703503,1.9311904907226562e-05,0.2902956008911133
1415,15107.632963744121,15235.402795703503,1.9550323486328125e-05,0.2904853820800781
1416,15107.632963744121,15512.578730694353,1.9550323486328125e-05,0.290682315826416
1417,15107.632963744121,15494.999694934404,1.9311904907226562e-05,0.29087209701538086
1418,15107.632963744121,15587.775057281673,1.9550323486328125e-05,0.2910637855529785
1419,15107.632963744121,15587.775057281673,2.0265579223632812e-05,0.2912728786468506
1420,15107.632963744121,15587.775057281673,1.9550323486328125e-05,0.29146647453308105
1421,15107.632963744121,15953.89134783122,1.9788742065429688e-05,0.2916557788848877
1422,15107.632963744121,15953.89134783122,1.9788742065429688e-05,0.29184627532958984
1423,15107.632963744121,15953.89134783122,2.1219253540039062e-05,0.2920377254486084
1424,15107.632963744121,16095.332996553137,2.0265579223632812e-05,0.29223108291625977
1425,15107.632963744121,16095.332996553137,1.9550323486328125e-05,0.29242753982543945
1426,15107.632963744121,16095.332996553137,1.9550323486328125e-05,0.29262685775756836
1427,15107.632963744121,16095.332996553137,1.9788742065429688e-05,0.292849063873291
1428,15107.632963744121,16095.332996553137,1.9550323486328125e-05,0.29304933547973633
1429,15107.632963744121,16095.332996553137,1.9550323486328125e-05,0.2932403087615967
1430,15107.632963744121,16095.332996553137,2.002716064453125e-05,0.2934296131134033
1431,15107.632963744121,16095.332996553137,2.5272369384765625e-05,0.2936255931854248
1432,15107.632963744121,16095.332996553137,2.7418136596679688e-05,0.2939462661743164
1433,15107.632963744121,16095.332996553137,2.3365020751953125e-05,0.2941935062408447
1434,15107.632963744121,15823.17166742247,2.4080276489257812e-05,0.29442548751831055
1435,15107.632963744121,15823.17166742247,2.86102294921875e-05,0.29465532302856445
1436,15107.632963744121,16457.24160741788,3.218650817871094e-05,0.2948918342590332
1437,15107.632963744121,16400.928047051137,2.3365020751953125e-05,0.2951371669769287
1438,15107.632963744121,16400.928047051137,2.3126602172851562e-05,0.29535555839538574
1439,15107.632963744121,16400.928047051137,3.24249267578125e-05,0.29561686515808105
1440,15107.632963744121,16447.208137905418,2.6226043701171875e-05,0.2958829402923584
1441,15107.632963744121,16466.519759454823,2.288818359375e-05,0.29611945152282715
1442,15107.632963744121,16552.185649552,2.3126602172851562e-05,0.296358585357666
1443,15107.632963744121,16644.880879541386,2.5272369384765625e-05,0.2966442108154297
1444,15107.632963744121,16508.898958992333,2.1457672119140625e-05,0.29688143730163574
1445,15107.632963744121,16701.7692075779,2.3126602172851562e-05,0.29710865020751953
1446,15107.632963744121,16701.7692075779,2.1696090698242188e-05,0.2973146438598633
1447,15107.632963744121,16701.7692075779,2.09808349609375e-05,0.2975199222564697
1448,15107.632963744121,16701.7692075779,2.1457672119140625e-05,0.2977254390716553
1449,15107.632963744121,16701.7692075779,2.0742416381835938e-05,0.2979261875152588
1450,15107.632963744121,16701.7692075779,2.0503997802734375e-05,0.2981297969818115
1451,15107.632963744121,16701.7692075779,2.9325485229492188e-05,0.29834413528442383
1452,15107.632963744121,16661.68145997312,2.0742416381835938e-05,0.2985525131225586
1453,15107.632963744121,16661.68145997312,2.09808349609375e-05,0.29882383346557617
1454,15107.632963744121,16661.68145997312,2.1219253540039062e-05,0.2990279197692871
1455,15107.632963744121,16936.004986830892,2.0742416381835938e-05,0.29923462867736816
1456,15107.632963744121,16936.004986830892,2.193450927734375e-05,0.2994413375854492
1457,15107.632963744121,16936.004986830892,2.193450927734375e-05,0.2996482849121094
1458,15107.632963744121,16936.004986830892,2.1457672119140625e-05,0.2999141216278076
1459,15107.632963744121,16936.004986830892,2.1219253540039062e-05,0.30011725425720215
1460,15107.632963744121,17151.6705681439,2.7418136596679688e-05,0.30032873153686523
1461,15107.632963744121,17502.877317281316,2.1219253540039062e-05,0.3005380630493164
1462,15107.632963744121,17502.877317281316,2.09808349609375e-05,0.30074024200439453
1463,15107.632963744121,17502.877317281316,2.1219253540039062e-05,0.30094432830810547
1464,15107.632963744121,17502.877317281316,2.1457672119140625e-05,0.3011474609375
1465,15107.632963744121,17502.877317281316,2.0742416381835938e-05,0.301379919052124
1466,15107.632963744121,17502.877317281316,2.0265579223632812e-05,0.30158209800720215
1467,15107.632963744121,17679.652428757545,2.0742416381835938e-05,0.30178165435791016
1468,15107.632963744121,17951.813757888212,2.1696090698242188e-05,0.30200815200805664
1469,15107.632963744121,17704.91717780419,1.9311904907226562e-05,0.30220675468444824
1470,15107.632963744121,18037.78276024139,2.0265579223632812e-05,0.3024001121520996
1471,15107.632963744121,18037.78276024139,1.9550323486328125e-05,0.3026094436645508
1472,15107.632963744121,17719.901663195422,2.0265579223632812e-05,0.302809476852417
1473,15107.632963744121,16760.917509267918,1.9311904907226562e-05,0.3030121326446533
1474,15107.632963744121,16760.917509267918,3.0040740966796875e-05,0.3033466339111328
1475,15107.632963744121,16249.23287266935,2.7894973754882812e-05,0.3036179542541504
1476,15107.632963744121,16249.23287266935,2.86102294921875e-05,0.3038818836212158
1477,15107.632963744121,16249.23287266935,2.574920654296875e-05,0.3041353225708008
1478,15107.632963744121,16249.23287266935,2.5510787963867188e-05,0.30439114570617676
1479,15107.632963744121,16249.23287266935,2.5272369384765625e-05,0.3046407699584961
1480,15107.632963744121,16249.23287266935,2.4318695068359375e-05,0.304912805557251
1481,15107.632963744121,16249.23287266935,2.288818359375e-05,0.305147647857666
1482,15107.632963744121,16249.23287266935,2.2172927856445312e-05,0.3053746223449707
1483,15107.632963744121,16249.23287266935,2.0265579223632812e-05,0.30558085441589355
1484,15107.632963744121,16249.23287266935,2.0503997802734375e-05,0.30579304695129395
1485,15107.632963744121,16249.23287266935,2.2411346435546875e-05,0.3060111999511719
1486,15107.632963744121,15781.865309352448,2.0503997802734375e-05,0.3062314987182617
1487,15107.632963744121,15781.865309352448,2.0742416381835938e-05,0.3064384460449219
1488,15107.632963744121,15408.377326564008,2.0742416381835938e-05,0.3066704273223877
1489,15107.632963744121,15408.377326564008,2.0265579223632812e-05,0.3068807125091553
1490,15107.632963744121,15408.377326564008,2.2172927856445312e-05,0.30713462829589844
1491,15107.632963744121,15199.43455938439,2.0265579223632812e-05,0.30735135078430176
1492,15107.632963744121,15199.43455938439,2.0742416381835938e-05,0.30759477615356445
1493,15025.122958873788,15025.122958873788,2.2649765014648438e-05,0.3078114986419678
1494,15025.122958873788,15025.122958873788,2.09808349609375e-05,0.30802202224731445
1495,15025.122958873788,15306.531770703114,2.002716064453125e-05,0.3082282543182373
1496,15025.122958873788,15485.055378263183,2.1696090698242188e-05,0.30843353271484375
1497,15025.122958873788,15485.055378263183,2.1457672119140625e-05,0.30864882469177246
1498,15025.122958873788,15485.055378263183,2.0742416381835938e-05,0.3088533878326416
1499,15025.122958873788,15485.055378263183,2.1696090698242188e-05,0.30905842781066895
1500,15025.122958873788,15485.055378263183,2.8371810913085938e-05,0.3094017505645752
1501,15025.122958873788,15485.055378263183,2.4557113647460938e-05,0.309647798538208
1502,15025.122958873788,15485.055378263183,2.5033950805664062e-05,0.30988597869873047
1503,15025.122958873788,15485.055378263183,2.1219253540039062e-05,0.3101084232330322
1504,14986.49979279563,14986.49979279563,2.1457672119140625e-05,0.3104209899902344
1505,14986.49979279563,14986.49979279563,2.0742416381835938e-05,0.3106217384338379
1506,14986.49979279563,14986.49979279563,2.3365020751953125e-05,0.31082797050476074
1507,14841.513900502521,14841.513900502521,2.1219253540039062e-05,0.31102991104125977
1508,14841.513900502521,14906.155705438216,2.09808349609375e-05,0.31123852729797363
1509,14841.513900502521,14906.155705438216,2.002716064453125e-05,0.31144142150878906
1510,14841.513900502521,15058.527114591065,2.1219253540039062e-05,0.3116443157196045
1511,14841.513900502521,15058.527114591065,2.0503997802734375e-05,0.31186747550964355
1512,14841.513900502521,15058.527114591065,2.002716064453125e-05,0.3120708465576172
1513,14841.513900502521,15058.527114591065,2.002716064453125e-05,0.3122694492340088
1514,14841.513900502521,15058.527114591065,2.002716064453125e-05,0.31246232986450195
1515,14841.513900502521,15058.527114591065,2.0265579223632812e-05,0.3126566410064697
1516,14841.513900502521,15058.527114591065,2.0503997802734375e-05,0.3128504753112793
1517,14841.513900502521,15058.527114591065,2.002716064453125e-05,0.3130455017089844
1518,14841.513900502521,15058.527114591065,2.0265579223632812e-05,0.3132476806640625
1519,14841.513900502521,15058.527114591065,2.0265579223632812e-05,0.3134443759918213
1520,14841.513900502521,15058.527114591065,1.9788742065429688e-05,0.31363821029663086
1521,14841.513900502521,15352.930427368472,1.9788742065429688e-05,0.3138301372528076
1522,14841.513900502521,15352.930427368472,2.002716064453125e-05,0.314023494720459
1523,14841.513900502521,15292.389459351502,2.0265579223632812e-05,0.3142552375793457
1524,14841.513900502521,15292.389459351502,1.9788742065429688e-05,0.3144512176513672
1525,14841.513900502521,15292.389459351502,2.002716064453125e-05,0.3146708011627197
1526,14841.513900502521,15292.389459351502,1.9788742065429688e-05,0.3148646354675293
1527,14841.513900502521,15292.389459351502,1.9311904907226562e-05,0.31505870819091797
1528,14841.513900502521,15733.267436477925,2.002716064453125e-05,0.3152577877044678
1529,14841.513900502521,15733.267436477925,2.0503997802734375e-05,0.315488338470459
1530,14841.513900502521,15733.267436477925,2.002716064453125e-05,0.3156929016113281
1531,14841.513900502521,15733.267436477925,1.9550323486328125e-05,0.315885066986084
1532,14841.513900502521,15733.267436477925,1.9550323486328125e-05,0.31607723236083984
1533,14841.513900502521,15733.267436477925,2.0265579223632812e-05,0.3162832260131836
1534,14841.513900502521,15733.267436477925,2.002716064453125e-05,0.31649017333984375
1535,14841.513900502521,15576.119400509724,1.9550323486328125e-05,0.3166830539703369
1536,14841.513900502521,15576.119400509724,1.9311904907226562e-05,0.31687283515930176
1537,14841.513900502521,15537.845085978724,1.9550323486328125e-05,0.3170640468597412
1538,14841.513900502521,15537.845085978724,1.9788742065429688e-05,0.3172585964202881
1539,14841.513900502521,15699.860135259565,2.0503997802734375e-05,0.3174760341644287
1540,14841.513900502521,15441.491338617205,1.9550323486328125e-05,0.31766748428344727
1541,14841.513900502521,15441.491338617205,1.9311904907226562e-05,0.31786465644836426
1542,14841.513900502521,15441.491338617205,2.0742416381835938e-05,0.3180561065673828
1543,14841.513900502521,16072.168117288193,1.9550323486328125e-05,0.31824541091918945
1544,14841.513900502521,15760.347674406796,1.9788742065429688e-05,0.3184370994567871
1545,14841.513900502521,15760.347674406796,1.9788742065429688e-05,0.31862616539001465
1546,14841.513900502521,15760.347674406796,1.9550323486328125e-05,0.31884074211120605
1547,14841.513900502521,15760.347674406796,1.9788742065429688e-05,0.3190305233001709
1548,14841.513900502521,15760.347674406796,2.002716064453125e-05,0.31922006607055664
1549,14841.513900502521,15760.347674406796,1.9788742065429688e-05,0.3194155693054199
1550,14841.513900502521,15760.347674406796,1.9311904907226562e-05,0.31961774826049805
1551,14841.513900502521,15760.347674406796,1.9550323486328125e-05,0.3198099136352539
1552,14841.513900502521,15655.740546803441,1.9073486328125e-05,0.32000088691711426
1553,14841.513900502521,15655.740546803441,1.9550323486328125e-05,0.3201901912689209
1554,14841.513900502521,15655.740546803441,1.9550323486328125e-05,0.32038402557373047
1555,14841.513900502521,15655.740546803441,1.9550323486328125e-05,0.3205728530883789
1556,14841.513900502521,15655.740546803441,1.9311904907226562e-05,0.32076144218444824
1557,14841.513900502521,15655.740546803441,2.0265579223632812e-05,0.3209676742553711
1558,14841.513900502521,15655.740546803441,2.002716064453125e-05,0.32116007804870605
1559,14841.513900502521,15655.740546803441,2.0265579223632812e-05,0.3213644027709961
1560,14841.513900502521,15655.740546803441,1.9788742065429688e-05,0.3215615749359131
1561,14841.513900502521,15655.740546803441,2.0503997802734375e-05,0.32175374031066895
1562,14841.513900502521,15427.049199017447,2.002716064453125e-05,0.3219442367553711
1563,14841.513900502521,15427.049199017447,2.002716064453125e-05,0.32213497161865234
1564,14841.513900502521,15427.049199017447,2.0503997802734375e-05,0.3223395347595215
1565,14841.513900502521,15427.049199017447,1.9550323486328125e-05,0.32252955436706543
1566,14841.513900502521,15427.049199017447,1.9788742065429688e-05,0.3227198123931885
1567,14841.513900502521,15427.049199017447,2.0265579223632812e-05,0.32291126251220703
1568,14841.513900502521,15427.049199017447,1.9550323486328125e-05,0.32309985160827637
1569,14841.513900502521,15427.049199017447,2.0503997802734375e-05,0.32329511642456055
1570,14841.513900502521,15427.049199017447,1.9550323486328125e-05,0.3234846591949463
1571,14841.513900502521,15427.049199017447,1.9311904907226562e-05,0.32367372512817383
1572,14841.513900502521,15427.049199017447,2.0265579223632812e-05,0.3238673210144043
1573,14841.513900502521,15427.049199017447,1.9073486328125e-05,0.32405686378479004
1574,14841.513900502521,15684.449700441524,1.9788742065429688e-05,0.324246883392334
1575,14841.513900502521,15579.80864287976,2.3126602172851562e-05,0.3244442939758301
1576,14841.513900502521,15579.80864287976,2.0503997802734375e-05,0.3246462345123291
1577,14841.513900502521,15438.032981750848,3.0040740966796875e-05,0.32489633560180664
1578,14841.513900502521,15419.726941419349,8.273124694824219e-05,0.3330361843109131
1579,14841.513900502521,15419.726941419349,3.4332275390625e-05,0.3340620994567871
1580,14841.513900502521,15419.726941419349,3.337860107421875e-05,0.3343367576599121
1581,14841.513900502521,15334.089081331882,2.193450927734375e-05,0.33456873893737793
1582,14841.513900502521,15334.089081331882,2.193450927734375e-05,0.33478307723999023
1583,14841.513900502521,15320.921238608305,2.0503997802734375e-05,0.3349936008453369
1584,14841.513900502521,15354.592933489752,2.002716064453125e-05,0.33519411087036133
1585,14841.513900502521,15538.59130581718,2.0265579223632812e-05,0.3353900909423828
1586,14841.513900502521,15355.205060644827,2.002716064453125e-05,0.33562660217285156
1587,14841.513900502521,15355.205060644827,2.0742416381835938e-05,0.3358488082885742
1588,14841.513900502521,15355.205060644827,2.002716064453125e-05,0.33604907989501953
1589,14841.513900502521,15355.205060644827,2.002716064453125e-05,0.3362441062927246
1590,14841.513900502521,15355.205060644827,2.002716064453125e-05,0.3364419937133789
1591,14841.513900502521,15355.205060644827,2.0265579223632812e-05,0.3366420269012451
1592,14841.513900502521,15355.205060644827,2.002716064453125e-05,0.33684372901916504
1593,14841.513900502521,15348.944999039884,1.9788742065429688e-05,0.3370387554168701
1594,14841.513900502521,15348.944999039884,2.0265579223632812e-05,0.3372511863708496
1595,14841.513900502521,15348.944999039884,1.9311904907226562e-05,0.33744263648986816
1596,14841.513900502521,15348.944999039884,2.0503997802734375e-05,0.33763647079467773
1597,14841.513900502521,15348.944999039884,2.4318695068359375e-05,0.3378481864929199
1598,14841.513900502521,15348.944999039884,2.0742416381835938e-05,0.3380444049835205
1599,14841.513900502521,15255.752757542316,1.9550323486328125e-05,0.3382375240325928
1600,14841.513900502521,15255.752757542316,1.9788742065429688e-05,0.33843040466308594
1601,14841.513900502521,15255.752757542316,2.002716064453125e-05,0.33862948417663574
1602,14841.513900502521,15255.752757542316,1.9788742065429688e-05,0.3388233184814453
1603,14841.513900502521,15255.752757542316,2.002716064453125e-05,0.33903002738952637
1604,14841.513900502521,15255.752757542316,2.0742416381835938e-05,0.33922576904296875
1605,14841.513900502521,15255.752757542316,1.9550323486328125e-05,0.3394157886505127
1606,14841.513900502521,15012.210424612147,1.9073486328125e-05,0.33960556983947754
1607,14841.513900502521,15012.210424612147,2.002716064453125e-05,0.3397965431213379
1608,14760.955561249259,14760.955561249259,2.1457672119140625e-05,0.340012788772583
1609,14748.10210636639,14748.10210636639,2.1696090698242188e-05,0.3402366638183594
1610,14748.10210636639,14748.10210636639,2.0742416381835938e-05,0.3404407501220703
1611,14748.10210636639,14748.10210636639,2.0503997802734375e-05,0.34064722061157227
1612,14748.10210636639,14748.10210636639,2.0742416381835938e-05,0.3408493995666504
1613,14576.456939546677,14576.456939546677,2.2172927856445312e-05,0.3410606384277344
1614,14576.456939546677,14757.48491871767,2.2411346435546875e-05,0.34131288528442383
1615,14576.456939546677,14757.48491871767,2.0503997802734375e-05,0.3415188789367676
1616,14576.456939546677,14757.48491871767,2.002716064453125e-05,0.341717004776001
1617,14576.456939546677,14757.48491871767,2.0265579223632812e-05,0.3419473171234131
1618,14576.456939546677,14757.48491871767,2.0265579223632812e-05,0.34213972091674805
1619,14576.456939546677,14757.48491871767,2.0265579223632812e-05,0.3423337936401367
1620,14576.456939546677,14757.48491871767,2.0265579223632812e-05,0.34253883361816406
1621,14576.456939546677,14757.48491871767,2.002716064453125e-05,0.34273552894592285
1622,14576.456939546677,14757.48491871767,2.0503997802734375e-05,0.34293437004089355
1623,14576.456939546677,14757.48491871767,2.002716064453125e-05,0.34313273429870605
1624,14576.456939546677,14802.947840540392,1.9311904907226562e-05,0.34332799911499023
1625,14576.456939546677,14859.823526524928,2.002716064453125e-05,0.3435239791870117
1626,14576.456939546677,14859.823526524928,2.0265579223632812e-05,0.34374332427978516
1627,14576.456939546677,14859.823526524928,1.9073486328125e-05,0.343980073928833
1628,14576.456939546677,14832.715149678254,1.9550323486328125e-05,0.34417176246643066
1629,14576.456939546677,14799.336956834535,1.8835067749023438e-05,0.3443624973297119
1630,14576.456939546677,14799.336956834535,2.002716064453125e-05,0.34456396102905273
1631,14576.456939546677,14799.336956834535,1.9788742065429688e-05,0.3447690010070801
1632,14576.456939546677,14804.052745879537,1.9550323486328125e-05,0.34496331214904785
1633,14576.456939546677,14804.052745879537,1.9550323486328125e-05,0.3451550006866455
1634,14576.456939546677,15000.508782059507,1.9311904907226562e-05,0.34534525871276855
1635,14576.456939546677,15000.508782059507,2.002716064453125e-05,0.3455660343170166
1636,14576.456939546677,15000.508782059507,2.002716064453125e-05,0.3457660675048828
1637,14576.456939546677,15000.508782059507,2.002716064453125e-05,0.3459804058074951
1638,14576.456939546677,14866.89839349518,1.9311904907226562e-05,0.3461730480194092
1639,14576.456939546677,14826.089284903408,1.9073486328125e-05,0.34636425971984863
1640,14576.456939546677,14826.089284903408,1.9550323486328125e-05,0.34656381607055664
1641,14576.456939546677,14826.089284903408,2.002716064453125e-05,0.3467538356781006
1642,14576.456939546677,14689.353286501342,2.0742416381835938e-05,0.3469552993774414
1643,14576.456939546677,14689.353286501342,2.002716064453125e-05,0.3471486568450928
1644,14576.456939546677,14876.658303660935,1.9788742065429688e-05,0.34734177589416504
1645,14455.502755775262,14455.502755775262,2.0503997802734375e-05,0.3475337028503418
1646,14455.502755775262,14455.502755775262,2.0265579223632812e-05,0.34772586822509766
1647,14455.502755775262,14455.502755775262,1.9788742065429688e-05,0.3479166030883789
1648,14413.139912409788,14413.139912409788,2.002716064453125e-05,0.34810757637023926
1649,14413.139912409788,14718.43402745269,2.002716064453125e-05,0.348341703414917
1650,14413.139912409788,14718.43402745269,1.9788742065429688e-05,0.348543643951416
1651,14413.139912409788,14718.43402745269,2.002716064453125e-05,0.34876322746276855
1652,14413.139912409788,15112.334664875985,2.002716064453125e-05,0.3489534854888916
