Iteration,Best Distance,Average Distance,Iter Time (s),Cumulative Time (s)
387,6317.457482641286,23025.18261704538,0.0067293643951416016,3.0488336086273193
388,6317.457482641286,22684.44946098063,0.0073244571685791016,3.05639386177063
389,6317.457482641286,23007.91137614199,0.005990028381347656,3.062697410583496
390,6317.457482641286,22947.510396510213,0.005291938781738281,3.0682029724121094
391,6317.457482641286,22825.1721131161,0.006418943405151367,3.074950933456421
392,6317.457482641286,22414.83545491766,0.007489204406738281,3.0829150676727295
393,6317.457482641286,22328.146453019326,0.007710695266723633,3.0908327102661133
394,6317.457482641286,22640.14598643327,0.00606989860534668,3.0973029136657715
395,6317.457482641286,22435.35780192982,0.007684230804443359,3.105189323425293
396,6317.457482641286,22321.636115637706,0.007782459259033203,3.113316535949707
397,6317.457482641286,22617.963420037766,0.006681203842163086,3.1202166080474854
398,6317.457482641286,22702.896773391425,0.006583213806152344,3.127073287963867
399,6164.416058661018,22636.88105700059,0.007279634475708008,3.13456654548645
400,6164.416058661018,22542.342739462518,0.006295680999755859,3.141162157058716
401,6164.416058661018,23020.823431428584,0.0065958499908447266,3.1481804847717285
402,6164.416058661018,22390.687948819002,0.009550333023071289,3.1579813957214355
403,6164.416058661018,22188.275675034398,0.010087013244628906,3.1682941913604736
404,6164.416058661018,22369.594221471456,0.007022857666015625,3.1756527423858643
405,6164.416058661018,22049.858520070535,0.008089303970336914,3.184025764465332
406,6164.416058661018,22167.639787468466,0.007562398910522461,3.1918487548828125
407,6164.416058661018,21689.47159507505,0.008079051971435547,3.2001256942749023
408,6164.416058661018,22072.437450349047,0.007676124572753906,3.208012104034424
409,6164.416058661018,21873.402079789917,0.00966501235961914,3.2178666591644287
410,6164.416058661018,21989.16644492682,0.009104490280151367,3.227226734161377
411,6164.416058661018,21417.676939721056,0.009073495864868164,3.236708164215088
412,6164.416058661018,21911.744065246006,0.009420156478881836,3.246375322341919
413,6164.416058661018,22248.932469178675,0.006319999694824219,3.2530393600463867
414,6164.416058661018,21959.10915666136,0.008720636367797852,3.2619779109954834
415,6164.416058661018,22393.74868723678,0.0066165924072265625,3.268873691558838
416,6164.416058661018,22468.204960860672,0.007080078125,3.27614688873291
417,6164.416058661018,22838.288485596968,0.007953882217407227,3.2843544483184814
418,6164.416058661018,22239.391761956416,0.008998394012451172,3.2935423851013184
419,6164.416058661018,22530.90712837529,0.008001327514648438,3.301740884780884
420,6164.416058661018,22533.56746622982,0.007467031478881836,3.3094542026519775
421,6164.416058661018,22443.52726397808,0.009566307067871094,3.3196818828582764
422,6164.416058661018,22230.077284493134,0.010404825210571289,3.3307816982269287
423,6164.416058661018,22452.08489690586,0.00683903694152832,3.3381149768829346
424,6164.416058661018,21847.611796381578,0.009414434432983398,3.3478524684906006
425,6164.416058661018,22296.51006793987,0.007318019866943359,3.355503797531128
426,6164.416058661018,21760.607558138232,0.009000539779663086,3.3647072315216064
427,6164.416058661018,22168.483754294495,0.005340576171875,3.3702709674835205
428,6164.416058661018,21963.410238286233,0.00823068618774414,3.3786962032318115
429,6164.416058661018,22124.545053926973,0.007547855377197266,3.3864638805389404
430,6164.416058661018,21959.61481246091,0.008874177932739258,3.395557403564453
431,6164.416058661018,21958.22808293016,0.006682157516479492,3.40255069732666
432,6164.416058661018,22592.374721884513,0.005392551422119141,3.4081990718841553
433,6164.416058661018,22494.244757014247,0.007995128631591797,3.4164481163024902
434,6164.416058661018,22577.972680354927,0.008340597152709961,3.425014019012451
435,6164.416058661018,22165.526820296338,0.008376121520996094,3.4338226318359375
436,6164.416058661018,22473.078933136243,0.0065898895263671875,3.440891742706299
437,6164.416058661018,22847.94396328417,0.005570650100708008,3.4468674659729004
438,6164.416058661018,22408.44610947605,0.007305145263671875,3.4545137882232666
439,6164.416058661018,23016.487799860988,0.007050037384033203,3.461822032928467
440,6164.416058661018,22736.418401144314,0.0069539546966552734,3.4689979553222656
441,6164.416058661018,22778.619458187037,0.007288932800292969,3.4766151905059814
442,6164.416058661018,21869.67027852373,0.010227680206298828,3.487154483795166
443,6164.416058661018,21834.37949754432,0.010371208190917969,3.497783660888672
444,6164.416058661018,21641.55592588888,0.009368896484375,3.507422924041748
445,6164.416058661018,21645.51462075294,0.009875059127807617,3.5177695751190186
446,6164.416058661018,22459.24773584253,0.006576061248779297,3.5246407985687256
447,6164.416058661018,22295.56131100753,0.007465362548828125,3.532623291015625
448,6164.416058661018,22491.2423421263,0.007812738418579102,3.540722370147705
449,6164.416058661018,22301.859885602884,0.008431434631347656,3.5494956970214844
450,6164.416058661018,22254.01643399726,0.00812077522277832,3.5578455924987793
451,6164.416058661018,22376.753369503575,0.006624937057495117,3.5651841163635254
452,6164.416058661018,22898.46026300546,0.006949901580810547,3.572498321533203
453,6164.416058661018,22418.99618026213,0.008594036102294922,3.5817155838012695
454,6164.416058661018,22857.86534824212,0.007132768630981445,3.589276075363159
455,6164.416058661018,22187.004383980075,0.008747100830078125,3.598409652709961
456,6164.416058661018,22372.97082813327,0.006719350814819336,3.605443000793457
457,6164.416058661018,22122.41953729013,0.009006023406982422,3.6147971153259277
458,6164.416058661018,22850.311528101713,0.00642848014831543,3.6215438842773438
459,6164.416058661018,22753.65593415976,0.00634312629699707,3.628209114074707
460,6164.416058661018,22418.462856200953,0.007025241851806641,3.6354455947875977
461,6164.416058661018,22690.9949908564,0.00878453254699707,3.6446328163146973
462,6164.416058661018,22670.721660313,0.006180286407470703,3.6514315605163574
463,6164.416058661018,22034.941869605056,0.007980585098266602,3.6597440242767334
464,6164.416058661018,22205.328506372356,0.008465290069580078,3.6687333583831787
465,6164.416058661018,22506.074042435546,0.006424427032470703,3.67543363571167
466,6164.416058661018,22782.490819552546,0.006170034408569336,3.682046890258789
467,6164.416058661018,22596.072344093067,0.0065305233001708984,3.689096689224243
468,6164.416058661018,21909.701112533472,0.010408639907836914,3.699899196624756
469,6164.416058661018,22150.9879720922,0.008041858673095703,3.708325147628784
470,6164.416058661018,21836.85821519573,0.008407831192016602,3.7170722484588623
471,6164.416058661018,21875.35552281359,0.008626937866210938,3.7261946201324463
472,6164.416058661018,22098.677739328094,0.006624937057495117,3.7332310676574707
473,6164.416058661018,22038.72632302538,0.007921457290649414,3.741394281387329
474,6164.416058661018,22294.390982097368,0.007292032241821289,3.7489330768585205
475,6164.416058661018,21704.107226449403,0.008059263229370117,3.7572124004364014
476,6164.416058661018,22097.558513101158,0.007344484329223633,3.7650949954986572
477,6164.416058661018,21532.73075775613,0.008981704711914062,3.7743289470672607
478,6164.416058661018,21684.759030771736,0.00801992416381836,3.7826991081237793
479,6164.416058661018,21820.0217666378,0.009003162384033203,3.791933059692383
480,6164.416058661018,21789.840454712932,0.009357213973999023,3.8016586303710938
481,6164.416058661018,21959.64187480867,0.00862574577331543,3.8107621669769287
482,6164.416058661018,22380.38102052998,0.007117271423339844,3.818209648132324
483,6164.416058661018,22041.57280667599,0.010094165802001953,3.828580617904663
484,6164.416058661018,22167.378860795376,0.006033897399902344,3.8349196910858154
485,6164.416058661018,22435.92153593774,0.006804466247558594,3.8419606685638428
486,6164.416058661018,22607.035157750273,0.006775379180908203,3.8492591381073
487,6164.416058661018,22275.187946218943,0.008017539978027344,3.857525110244751
488,6164.416058661018,22477.708019829093,0.005868673324584961,3.863623857498169
489,6164.416058661018,21791.380700244845,0.010657548904418945,3.874887704849243
490,6164.416058661018,22446.741285488824,0.006279945373535156,3.881521701812744
491,6164.416058661018,22142.012939891498,0.00901937484741211,3.890923261642456
492,6164.416058661018,22297.578129362137,0.006167888641357422,3.897386074066162
493,6164.416058661018,22251.798295210665,0.008003473281860352,3.9057505130767822
494,6164.416058661018,22324.38377666779,0.00866842269897461,3.91473126411438
495,6164.416058661018,22243.390847970335,0.007693767547607422,3.9227304458618164
496,6164.416058661018,21812.495203701874,0.007691860198974609,3.9309892654418945
497,6164.416058661018,21776.464378763954,0.008153915405273438,3.9394423961639404
498,6164.416058661018,21663.92496062007,0.008364677429199219,3.9482295513153076
499,6164.416058661018,21919.995484342035,0.006653785705566406,3.9552488327026367
500,6164.416058661018,22084.57277473512,0.0068912506103515625,3.9623606204986572
501,6164.416058661018,21748.76659207226,0.0073010921478271484,3.9699673652648926
502,6164.416058661018,21517.682719214765,0.009523868560791016,3.9799675941467285
503,6164.416058661018,22470.30388021441,0.006233692169189453,3.986584424972534
504,6164.416058661018,22465.667985086442,0.007057666778564453,3.9940457344055176
505,6164.416058661018,22546.516156399593,0.0060749053955078125,4.000488996505737
506,6164.416058661018,22016.23298821291,0.008374214172363281,4.009122610092163
507,6164.416058661018,22405.0861954465,0.006050586700439453,4.015405893325806
508,6164.416058661018,21969.395849116492,0.007040977478027344,4.02268123626709
509,6164.416058661018,22245.220937036596,0.007137298583984375,4.030045509338379
510,6164.416058661018,21972.93480633876,0.008443832397460938,4.038693904876709
511,6164.416058661018,21832.743534269728,0.008844614028930664,4.047936677932739
512,6164.416058661018,22023.68119281603,0.008295536041259766,4.056620836257935
513,6164.416058661018,22121.532806046827,0.006717681884765625,4.063723087310791
514,6164.416058661018,22159.30256305758,0.0076694488525390625,4.071672439575195
515,6164.416058661018,21948.722868211684,0.0073032379150390625,4.0792412757873535
516,6164.416058661018,21699.02059950126,0.010015487670898438,4.089510679244995
517,6164.416058661018,21842.20535030534,0.008807659149169922,4.098676443099976
518,6164.416058661018,22283.109015701626,0.0063724517822265625,4.105360269546509
519,6164.416058661018,22128.92392468727,0.0069904327392578125,4.112564563751221
520,6164.416058661018,22548.562903332757,0.0073986053466796875,4.12026834487915
521,6164.416058661018,22463.822474910943,0.009744644165039062,4.130499839782715
522,6164.416058661018,22708.20536820062,0.005772113800048828,4.136675119400024
523,6164.416058661018,22111.330280004382,0.009499549865722656,4.146531581878662
524,6164.416058661018,22525.617571563263,0.006991863250732422,4.153850317001343
525,6164.416058661018,22556.85796153259,0.006399631500244141,4.160522222518921
526,6164.416058661018,22010.002190096027,0.008621692657470703,4.169443607330322
527,6164.416058661018,22347.850110962732,0.0077474117279052734,4.177386999130249
528,6164.416058661018,22489.276563424282,0.005389690399169922,4.183137655258179
529,6164.416058661018,22624.908203577077,0.007796525955200195,4.191150188446045
530,6164.416058661018,22527.50896752315,0.007300615310668945,4.1988396644592285
531,6164.416058661018,22613.193760038757,0.00725555419921875,4.20647406578064
532,6164.416058661018,22409.277469990808,0.007314205169677734,4.214055061340332
533,6164.416058661018,22161.844626224734,0.00927734375,4.2235236167907715
534,6164.416058661018,22176.94556346777,0.008674860000610352,4.232566833496094
535,6164.416058661018,21859.275874500978,0.00900411605834961,4.24219012260437
536,6164.416058661018,22360.266713642628,0.005482912063598633,4.248093843460083
537,6164.416058661018,22179.69923522869,0.008581876754760742,4.2569990158081055
538,6164.416058661018,22665.951508803097,0.007515907287597656,4.264972925186157
539,6164.416058661018,21852.65184901139,0.008335590362548828,4.273740530014038
540,6164.416058661018,22231.930599114694,0.006989240646362305,4.28112530708313
541,6164.416058661018,21959.463793980758,0.007517099380493164,4.2892913818359375
542,6164.416058661018,21851.73896386344,0.0076465606689453125,4.297240495681763
543,6164.416058661018,21503.662456277598,0.008332490921020508,4.3060102462768555
544,6164.416058661018,21870.960210287823,0.009553194046020508,4.315980434417725
545,6164.416058661018,21843.614486659644,0.007100105285644531,4.323496103286743
546,6164.416058661018,21791.474254245004,0.00926518440246582,4.333029270172119
547,6164.416058661018,21548.56221528602,0.008714914321899414,4.34197735786438
548,6164.416058661018,22023.853719296814,0.005420684814453125,4.347609519958496
549,6164.416058661018,22243.423978644954,0.007077455520629883,4.354921340942383
550,6164.416058661018,21913.018083945775,0.010054349899291992,4.3652262687683105
551,6164.416058661018,22269.65183590441,0.00728917121887207,4.372977256774902
552,6164.416058661018,22416.800837455154,0.007055759429931641,4.380336046218872
553,6164.416058661018,22275.006327110397,0.006421804428100586,4.387174129486084
554,6164.416058661018,22446.02481080128,0.005799293518066406,4.3932294845581055
555,6164.416058661018,22261.516866057045,0.006691932678222656,4.400189399719238
556,6164.416058661018,22739.299955060404,0.007345914840698242,4.407778739929199
557,6164.416058661018,22541.203734953782,0.006064414978027344,4.414088487625122
558,6164.416058661018,22659.525834250144,0.005742549896240234,4.420092821121216
559,6164.416058661018,22404.258141501494,0.0074863433837890625,4.427777290344238
560,6164.416058661018,22589.995017698944,0.005917787551879883,4.434027433395386
561,6164.416058661018,22674.880237269575,0.007824420928955078,4.44219708442688
562,6164.416058661018,22259.65072274933,0.0076580047607421875,4.450095891952515
563,6164.416058661018,22269.78424960837,0.00926661491394043,4.459553480148315
564,6164.416058661018,21824.156372164238,0.00770115852355957,4.467625379562378
565,6164.416058661018,21903.55414015544,0.008129119873046875,4.475972414016724
566,6164.416058661018,22510.286998745392,0.0053784847259521484,4.481577634811401
567,6164.416058661018,22080.274028244996,0.00939631462097168,4.491166114807129
568,6164.416058661018,21884.335633151393,0.007462263107299805,4.49883508682251
569,6164.416058661018,21952.88766544803,0.008079290390014648,4.507173538208008
570,6164.416058661018,22233.779584951862,0.007967710494995117,4.515336036682129
571,6164.416058661018,21924.18569202713,0.008589982986450195,4.524272441864014
572,6164.416058661018,22614.838241295492,0.0050618648529052734,4.529555797576904
573,6164.416058661018,22260.851128636226,0.008283138275146484,4.538033723831177
574,6164.416058661018,22592.660626155543,0.006074190139770508,4.544697523117065
575,6164.416058661018,22669.342746884042,0.006273508071899414,4.551218032836914
576,6164.416058661018,22718.186490261578,0.00637364387512207,4.55791974067688
577,6164.416058661018,22710.446843176593,0.00667262077331543,4.564817190170288
578,6164.416058661018,22299.638355653267,0.009342670440673828,4.574399471282959
579,6164.416058661018,22711.138122691304,0.005529880523681641,4.580146551132202
580,6164.416058661018,22178.3900046868,0.00832366943359375,4.58869743347168
581,6164.416058661018,21908.336096495772,0.009187936782836914,4.59819483757019
582,6164.416058661018,22735.504173937734,0.006241321563720703,4.606187582015991
583,6164.416058661018,22388.500107013915,0.008974313735961914,4.615415573120117
584,6164.416058661018,22116.87608256169,0.009160280227661133,4.624946117401123
585,6164.416058661018,22830.35624950065,0.00709080696105957,4.632463455200195
586,6164.416058661018,22326.737813374213,0.007488250732421875,4.640282869338989
587,6164.416058661018,22169.474612711416,0.008310794830322266,4.64902138710022
588,6164.416058661018,21999.447028956314,0.007420063018798828,4.65679144859314
589,6164.416058661018,21886.064541504107,0.009295940399169922,4.6663525104522705
590,6164.416058661018,22062.731009768642,0.007421731948852539,4.673985719680786
591,6164.416058661018,22415.20434603038,0.007372856140136719,4.681836843490601
592,6164.416058661018,21782.631223420183,0.011726617813110352,4.693932294845581
593,6164.416058661018,22603.150181640493,0.006704568862915039,4.701038122177124
594,6164.416058661018,22788.981914456963,0.005115985870361328,4.706471920013428
595,6164.416058661018,22279.28993941865,0.008468389511108398,4.715289115905762
596,6164.416058661018,22207.701515688805,0.0061473846435546875,4.72175931930542
597,6164.416058661018,22291.197420292025,0.007375240325927734,4.729599952697754
598,6164.416058661018,22601.399433568087,0.0053081512451171875,4.735225200653076
599,6164.416058661018,22186.19123268737,0.008724451065063477,4.744243383407593
600,6164.416058661018,22505.61568919904,0.006401538848876953,4.751012563705444
601,6164.416058661018,22015.44391750632,0.008117437362670898,4.759716749191284
602,6164.416058661018,22421.759123700893,0.006339073181152344,4.766549110412598
603,6164.416058661018,22356.080762216556,0.007732391357421875,4.774565935134888
604,6164.416058661018,23056.378038950577,0.0056858062744140625,4.780684947967529
605,6164.416058661018,22799.36703516202,0.006627082824707031,4.78757119178772
606,6164.416058661018,22764.433378959933,0.007314443588256836,4.7952659130096436
607,6164.416058661018,22911.94464742514,0.005049467086791992,4.800680637359619
608,6164.416058661018,22739.438784802576,0.005670309066772461,4.806678533554077
609,6164.416058661018,22628.820631481423,0.0065670013427734375,4.813516616821289
610,6164.416058661018,22109.610800392475,0.007373809814453125,4.82119345664978
611,6164.416058661018,22731.930341492152,0.006284952163696289,4.827984809875488
612,6164.416058661018,22569.71893884879,0.0057375431060791016,4.8341124057769775
613,6164.416058661018,22551.46450157201,0.0067751407623291016,4.841267347335815
614,6164.416058661018,22456.932144368897,0.006845951080322266,4.848652124404907
615,6164.416058661018,22081.02635598429,0.006701231002807617,4.85566258430481
616,6164.416058661018,22345.94854487083,0.0076677799224853516,4.863652229309082
617,6164.416058661018,22100.787431362405,0.007352352142333984,4.871418714523315
618,6164.416058661018,22346.909445703197,0.007084846496582031,4.878881931304932
619,6164.416058661018,22130.317553091572,0.007081270217895508,4.886518955230713
620,6164.416058661018,22822.498523182214,0.006651401519775391,4.893512725830078
621,6164.416058661018,22662.108857079398,0.0068361759185791016,4.900815486907959
622,6164.416058661018,22327.608825069747,0.009446144104003906,4.91055965423584
623,6164.416058661018,22333.574342449727,0.005985260009765625,4.916943788528442
624,6164.416058661018,22426.84088355497,0.007760524749755859,4.924942255020142
625,6164.416058661018,21825.341050443494,0.008999109268188477,4.934474945068359
626,6164.416058661018,22088.42103590446,0.0074269771575927734,4.9421446323394775
627,6164.416058661018,22002.11216961257,0.006397247314453125,4.94911789894104
628,6164.416058661018,22433.074994678344,0.006609678268432617,4.9560065269470215
629,6164.416058661018,22008.726376468,0.009403705596923828,4.966125726699829
630,6164.416058661018,22184.262017997054,0.006791114807128906,4.973259687423706
631,6164.416058661018,22144.620682507182,0.0070416927337646484,4.980957984924316
632,6164.416058661018,22307.691848630802,0.008451223373413086,4.989707708358765
633,6164.416058661018,22315.664229404112,0.008078813552856445,4.998146295547485
634,6164.416058661018,22298.907878120033,0.007146596908569336,5.005701065063477
635,6164.416058661018,22182.45146938166,0.009372472763061523,5.01573920249939
636,6164.416058661018,22326.634061743025,0.007138252258300781,5.023186683654785
637,6164.416058661018,22213.578417711695,0.007200717926025391,5.030766010284424
638,6164.416058661018,22370.088794841133,0.0077822208404541016,5.038783073425293
639,6164.416058661018,21949.53475200005,0.009093999862670898,5.048181772232056
640,6164.416058661018,22585.761039007062,0.0067408084869384766,5.0551886558532715
641,6164.416058661018,22189.082504115966,0.00821995735168457,5.063835382461548
642,6164.416058661018,22218.835576759982,0.006767749786376953,5.070985317230225
643,6164.416058661018,22424.35740616874,0.007182598114013672,5.078474998474121
644,6164.416058661018,22461.764563668803,0.008037567138671875,5.086900234222412
645,6164.416058661018,23062.36927465429,0.005399465560913086,5.092609643936157
646,6164.416058661018,22831.83390027255,0.006031036376953125,5.099072694778442
647,6164.416058661018,23287.708843134642,0.006469249725341797,5.105808258056641
648,6164.416058661018,22697.552034631102,0.006367921829223633,5.112573862075806
649,6164.416058661018,22305.399422530827,0.008113384246826172,5.121141672134399
650,6164.416058661018,22660.222985004595,0.007530689239501953,5.129039287567139
651,6164.416058661018,22819.137614955314,0.006391048431396484,5.136077404022217
652,6164.416058661018,22816.742556835638,0.007251739501953125,5.143641948699951
653,6164.416058661018,22951.730066955777,0.006420612335205078,5.150566339492798
654,6164.416058661018,22740.860572308553,0.00904536247253418,5.15994930267334
655,6164.416058661018,23256.401931424025,0.004800319671630859,5.165238618850708
656,6164.416058661018,23447.189389431267,0.005042314529418945,5.170514822006226
657,6164.416058661018,22939.76592880962,0.008463382720947266,5.179325342178345
658,6164.416058661018,22898.636494164482,0.00919795036315918,5.188926935195923
659,6164.416058661018,23404.14918615237,0.005823373794555664,5.195111513137817
660,6164.416058661018,22605.74609100678,0.008983373641967773,5.204487562179565
661,6164.416058661018,22584.489771070486,0.008416175842285156,5.213334798812866
662,6164.416058661018,22807.58712815616,0.00747990608215332,5.221067667007446
663,6164.416058661018,22815.66704583383,0.007552385330200195,5.229036808013916
664,6164.416058661018,22881.04504377319,0.0077817440032958984,5.23713231086731
665,6164.416058661018,22485.036942649705,0.006412506103515625,5.2438294887542725
666,6164.416058661018,22745.430464946814,0.007142066955566406,5.251421213150024
667,6164.416058661018,22889.813312201542,0.00744318962097168,5.259140253067017
668,6164.416058661018,22799.13830271541,0.009016275405883789,5.268414735794067
669,6164.416058661018,22970.72246190713,0.005873203277587891,5.274732828140259
670,6164.416058661018,22912.0980813945,0.006687164306640625,5.281822681427002
671,6164.416058661018,22718.62640876499,0.007512569427490234,5.289878845214844
672,6164.416058661018,22448.289739116844,0.008852481842041016,5.299081325531006
673,6164.416058661018,22624.76930255346,0.005807399749755859,5.305262088775635
674,6164.416058661018,23089.925100687295,0.007648944854736328,5.313402414321899
675,6164.416058661018,23070.12911886997,0.006898164749145508,5.320678949356079
676,6164.416058661018,22555.380264001866,0.008416891098022461,5.32955002784729
677,6164.416058661018,22770.203255183314,0.007622718811035156,5.337573528289795
678,6164.416058661018,23028.879416643063,0.0074977874755859375,5.345484733581543
679,6164.416058661018,22808.073967775483,0.0076291561126708984,5.353512763977051
680,6164.416058661018,22815.685998065663,0.006679058074951172,5.360565662384033
681,6164.416058661018,22477.886082037883,0.00935983657836914,5.370437383651733
682,6164.416058661018,22535.177963190734,0.007084846496582031,5.378025770187378
683,6164.416058661018,22365.701357229074,0.007015228271484375,5.38542366027832
684,6164.416058661018,22261.45570401243,0.008800268173217773,5.394486904144287
685,6164.416058661018,21583.442828370007,0.009534835815429688,5.404542922973633
686,6164.416058661018,21996.648094636017,0.007058620452880859,5.412009239196777
687,6164.416058661018,22011.813207704363,0.006674289703369141,5.418947458267212
688,6164.416058661018,21943.021276050153,0.008052825927734375,5.427278757095337
689,6164.416058661018,21924.724436425055,0.008280515670776367,5.436029434204102
690,6164.416058661018,22001.426713263878,0.00653386116027832,5.442958354949951
691,6164.416058661018,21877.274938347953,0.008231878280639648,5.451658010482788
692,6164.416058661018,21778.318032387833,0.007414579391479492,5.4593665599823
693,6164.416058661018,21790.894214717475,0.007565021514892578,5.467372417449951
694,6164.416058661018,21930.79744668506,0.0070917606353759766,5.474811792373657
695,6164.416058661018,22015.822913510678,0.00644373893737793,5.4816811084747314
696,6164.416058661018,22214.868013139094,0.006490945816040039,5.488529205322266
697,6164.416058661018,22550.648415865482,0.005436897277832031,5.494450569152832
698,6164.416058661018,22185.171896774402,0.007763862609863281,5.502522945404053
699,6164.416058661018,22291.486368465,0.008125066757202148,5.510922431945801
700,6164.416058661018,22294.937617059943,0.006911754608154297,5.518348455429077
701,6164.416058661018,21831.3014600477,0.008623600006103516,5.527423143386841
702,6164.416058661018,21766.84369937617,0.0076944828033447266,5.535498142242432
703,6164.416058661018,21871.980315111927,0.009932279586791992,5.5457375049591064
704,6164.416058661018,21889.723461736856,0.00710749626159668,5.553188800811768
705,6164.416058661018,21973.071167578473,0.00751805305480957,5.56102991104126
706,6164.416058661018,22270.867986655223,0.007190227508544922,5.568566799163818
707,6164.416058661018,21800.286329515693,0.009710550308227539,5.578584671020508
708,6164.416058661018,22135.735393429703,0.0053789615631103516,5.584361553192139
709,6164.416058661018,21908.756907097468,0.008573532104492188,5.593220949172974
710,6164.416058661018,22287.986827331744,0.007825851440429688,5.601394891738892
711,6164.416058661018,22073.593252828865,0.009680032730102539,5.611520767211914
712,6164.416058661018,22093.56557755917,0.006608009338378906,5.618589639663696
713,6164.416058661018,22307.059102059065,0.008560419082641602,5.627588987350464
714,6164.416058661018,22415.55944012126,0.008290290832519531,5.636370897293091
715,6164.416058661018,22336.480491980627,0.008175134658813477,5.645178318023682
716,6164.416058661018,21883.543619494187,0.007275104522705078,5.652867794036865
717,6164.416058661018,22240.798077152693,0.008032083511352539,5.661296844482422
718,6164.416058661018,22200.304392798877,0.007049083709716797,5.668664932250977
719,6164.416058661018,22045.569463583015,0.008757591247558594,5.677703619003296
720,6164.416058661018,22355.413466528247,0.005759716033935547,5.683845281600952
721,6164.416058661018,22458.35079281702,0.008086442947387695,5.6923675537109375
722,6164.416058661018,22228.149551977654,0.00797581672668457,5.700734853744507
723,6164.416058661018,22468.46827091227,0.007503986358642578,5.708632707595825
724,6164.416058661018,22487.779222634526,0.007185220718383789,5.716182470321655
725,6164.416058661018,22311.545888520035,0.008126258850097656,5.724663734436035
726,6164.416058661018,22668.06734979359,0.005093812942504883,5.7301185131073
727,6164.416058661018,22695.02936344481,0.006369352340698242,5.736743688583374
728,6164.416058661018,22621.70675247869,0.008709907531738281,5.745803117752075
729,6164.416058661018,22619.70213183194,0.007874250411987305,5.754138231277466
730,6164.416058661018,22315.171686631576,0.008414268493652344,5.763191223144531
731,6164.416058661018,22304.27820099103,0.007589101791381836,5.771356582641602
732,6164.416058661018,22751.730397484134,0.006371259689331055,5.7781407833099365
733,6164.416058661018,21938.646056998856,0.009749650955200195,5.788261890411377
734,6164.416058661018,21891.65828159817,0.007340431213378906,5.796030282974243
735,6164.416058661018,22053.236143135066,0.007790088653564453,5.80409836769104
736,6164.416058661018,21841.42744032171,0.008114099502563477,5.812726736068726
737,6164.416058661018,22167.42374721645,0.007437467575073242,5.820565700531006
738,6164.416058661018,21921.668108503884,0.007311582565307617,5.8284077644348145
739,6164.416058661018,21647.76328576073,0.010732889175415039,5.8395726680755615
740,6164.416058661018,21372.874687662876,0.009271860122680664,5.849415302276611
741,6164.416058661018,21818.19972553402,0.006396055221557617,5.856230020523071
742,6164.416058661018,22031.892058960413,0.0073168277740478516,5.864008903503418
743,6164.416058661018,21874.60156664407,0.008379220962524414,5.87263560295105
744,6164.416058661018,21841.656913494837,0.008406639099121094,5.881986141204834
745,6164.416058661018,21913.90714880802,0.007827043533325195,5.8901708126068115
746,6164.416058661018,22178.449252410064,0.007172822952270508,5.8977131843566895
747,6164.416058661018,21936.727075017345,0.0072116851806640625,5.9052557945251465
748,6164.416058661018,21570.88850708347,0.010127782821655273,5.9158244132995605
749,6164.416058661018,22012.77287644989,0.008503913879394531,5.924812078475952
750,6164.416058661018,22264.914147178657,0.006639957427978516,5.931800365447998
751,6164.416058661018,22220.43362577447,0.007630109786987305,5.93999981880188
752,6164.416058661018,21724.668489647163,0.00927877426147461,5.949624061584473
753,6164.416058661018,22037.79359629909,0.007529735565185547,5.957603216171265
754,6164.416058661018,21984.725953603982,0.0074579715728759766,5.965408086776733
755,6164.416058661018,22098.296804532893,0.006851911544799805,5.972532033920288
756,6164.416058661018,22432.945611701012,0.006424903869628906,5.979446172714233
757,6164.416058661018,22110.137705360718,0.009882211685180664,5.9896368980407715
758,6164.416058661018,22482.91291532549,0.00654149055480957,5.996617794036865
759,6164.416058661018,22804.911412637248,0.007550954818725586,6.0045225620269775
760,6164.416058661018,22658.063836526344,0.0065844058990478516,6.011707305908203
761,6164.416058661018,22492.824153475,0.006880760192871094,6.019148588180542
762,6164.416058661018,21967.520694553332,0.007323503494262695,6.0269935131073
763,6164.416058661018,22145.702133235318,0.00644993782043457,6.03383994102478
764,6164.416058661018,21724.274068586383,0.00921010971069336,6.0433268547058105
765,6164.416058661018,21720.7329050151,0.007452487945556641,6.051193714141846
766,6164.416058661018,21431.276776797116,0.010009527206420898,6.061452627182007
767,6164.416058661018,21191.5584121046,0.009676694869995117,6.071595191955566
768,6164.416058661018,21418.51426542508,0.00949239730834961,6.081722736358643
769,6164.416058661018,21598.253155456572,0.0065097808837890625,6.088526248931885
770,6164.416058661018,21847.754878479802,0.00876617431640625,6.0979249477386475
771,6164.416058661018,22210.89850475301,0.008176565170288086,6.106616735458374
772,6164.416058661018,22226.073739682088,0.007138252258300781,6.114375591278076
773,6164.416058661018,22161.52956812382,0.007491111755371094,6.122238874435425
774,6164.416058661018,22583.54113452764,0.00507807731628418,6.128020763397217
775,6164.416058661018,22242.15344316181,0.007101297378540039,6.135356187820435
776,6164.416058661018,22370.49538539227,0.007723808288574219,6.1433258056640625
777,6164.416058661018,22357.149936537062,0.006776571273803711,6.1504127979278564
778,6164.416058661018,21877.04197369579,0.007153749465942383,6.158006429672241
779,6164.416058661018,22191.609287024603,0.0075244903564453125,6.165858507156372
780,6164.416058661018,21917.91755638869,0.007713794708251953,6.173845529556274
781,6164.416058661018,22089.9909381837,0.007214069366455078,6.181538105010986
